date,month,year,axis,origin,destination,number_of_trains_scheduled,number_of_train_canceled,trains_late_at_destination,number_of_trains_actual,percentage_trains_canceled,reliability,line
2020-05,5,2020,National,bellegarde-(ain),paris,44.0,10.0,3.0,34.0,22.73,91.2,bellegarde-(ain):paris
2020-05,5,2020,National,paris,besancon-franche-comte,78.0,11.0,7.0,67.0,14.1,89.6,paris:besancon-franche-comte
2020-05,5,2020,National,paris,dijon-ville,132.0,25.0,6.0,107.0,18.94,94.4,paris:dijon-ville
2020-05,5,2020,National,paris,marseille-st-charles,227.0,28.0,10.0,199.0,12.33,95.0,paris:marseille-st-charles
2020-05,5,2020,International,paris,francfort,27.0,7.0,5.0,20.0,25.93,75.0,paris:francfort
2020-05,5,2020,International,paris,geneve,44.0,9.0,2.0,35.0,20.45,94.3,paris:geneve
2020-05,5,2020,International,paris,zurich,27.0,7.0,30.89532777978993,20.0,25.93,-54.5,paris:zurich
2020-05,5,2020,International,zurich,paris,27.0,7.0,30.89532777978993,20.0,25.93,-54.5,zurich:paris
2020-05,5,2020,International,barcelona,paris,37.0,3.0,4.0,34.0,8.11,88.2,barcelona:paris
2020-05,5,2020,National,paris,angers-saint-laud,195.0,25.0,27.0,170.0,12.82,84.1,paris:angers-saint-laud
2020-05,5,2020,National,paris,la-rochelle-ville,107.0,14.0,9.0,93.0,13.08,90.3,paris:la-rochelle-ville
2020-05,5,2020,National,poitiers,paris,144.0,24.0,13.0,120.0,16.67,89.2,poitiers:paris
2020-05,5,2020,National,paris,quimper,71.0,18.0,2.0,53.0,25.35,96.2,paris:quimper
2020-05,5,2020,National,paris,tours,48.0,9.0,1.0,39.0,18.75,97.4,paris:tours
2020-05,5,2020,National,metz,paris,109.0,21.0,10.0,88.0,19.27,88.6,metz:paris
2020-05,5,2020,National,nancy,paris,75.0,22.0,2.0,53.0,29.33,96.2,nancy:paris
2020-05,5,2020,National,paris,reims,87.0,15.0,1.0,72.0,17.24,98.6,paris:reims
2020-05,5,2020,National,paris,dunkerque,44.0,12.0,3.0,32.0,27.27,90.6,paris:dunkerque
2020-05,5,2020,National,paris,lille,327.0,42.0,42.0,285.0,12.84,85.3,paris:lille
2020-05,5,2020,National,lille,marseille-st-charles,75.0,13.0,1.0,62.0,17.33,98.4,lille:marseille-st-charles
2020-05,5,2020,National,marne-la-vallee,lyon,99.0,22.0,9.0,77.0,22.22,88.3,marne-la-vallee:lyon
2020-05,5,2020,National,paris,aix-en-provence,171.0,18.0,3.0,153.0,10.53,98.0,paris:aix-en-provence
2020-05,5,2020,National,paris,avignon,191.0,23.0,11.0,168.0,12.04,93.5,paris:avignon
2020-05,5,2020,National,avignon,paris,180.0,19.0,15.0,161.0,10.56,90.7,avignon:paris
2020-05,5,2020,National,paris,chambery-challes-les-eaux,46.0,9.0,3.0,37.0,19.57,91.9,paris:chambery-challes-les-eaux
2020-05,5,2020,National,paris,perpignan,36.0,13.0,2.0,23.0,36.11,91.3,paris:perpignan
2020-05,5,2020,National,valence-alixan,paris,152.0,22.0,15.0,130.0,14.47,88.5,valence-alixan:paris
2020-05,5,2020,International,paris,italie,23.0,4.0,6.0,19.0,17.39,68.4,paris:italie
2020-05,5,2020,International,paris,lausanne,20.0,7.0,3.0,13.0,35.0,76.9,paris:lausanne
2020-05,5,2020,International,paris,barcelona,41.0,3.0,3.0,38.0,7.32,92.1,paris:barcelona
2020-06,6,2020,National,paris,angers-saint-laud,358.0,14.0,30.0,344.0,3.91,91.3,paris:angers-saint-laud
2020-06,6,2020,National,bordeaux-st-jean,paris,591.0,27.0,34.0,564.0,4.57,94.0,bordeaux-st-jean:paris
2020-06,6,2020,National,nantes,paris,432.0,21.0,39.0,411.0,4.86,90.5,nantes:paris
2020-06,6,2020,National,paris,vannes,144.0,13.0,8.0,131.0,9.03,93.9,paris:vannes
2020-06,6,2020,National,lyon,rennes,54.0,2.0,7.0,52.0,3.7,86.5,lyon:rennes
2020-06,6,2020,National,paris,metz,175.0,16.0,7.0,159.0,9.14,95.6,paris:metz
2020-06,6,2020,National,paris,reims,166.0,8.0,6.0,158.0,4.82,96.2,paris:reims
2020-06,6,2020,National,avignon,paris,322.0,17.0,25.0,305.0,5.28,91.8,avignon:paris
2020-06,6,2020,National,paris,chambery-challes-les-eaux,111.0,7.0,23.0,104.0,6.31,77.9,paris:chambery-challes-les-eaux
2020-06,6,2020,National,le-creusot-montceau-montchanin,paris,148.0,8.0,15.0,140.0,5.41,89.3,le-creusot-montceau-montchanin:paris
2020-06,6,2020,National,paris,macon-loche,135.0,8.0,4.0,127.0,5.93,96.9,paris:macon-loche
2020-06,6,2020,National,paris,montpellier,148.0,7.0,10.0,141.0,4.73,92.9,paris:montpellier
2020-06,6,2020,National,paris,mulhouse-ville,165.0,11.0,10.0,154.0,6.67,93.5,paris:mulhouse-ville
2020-06,6,2020,National,paris,nice-ville,145.0,7.0,13.0,138.0,4.83,90.6,paris:nice-ville
2020-06,6,2020,National,paris,saint-etienne-chateaucreux,27.0,4.0,1.0,23.0,14.81,95.7,paris:saint-etienne-chateaucreux
2020-06,6,2020,National,paris,toulon,164.0,11.0,16.0,153.0,6.71,89.5,paris:toulon
2020-06,6,2020,National,paris,valence-alixan,187.0,14.0,13.0,173.0,7.49,92.5,paris:valence-alixan
2020-06,6,2020,National,lyon,marseille-st-charles,250.0,21.0,33.0,229.0,8.4,85.6,lyon:marseille-st-charles
2020-06,6,2020,National,montpellier,lyon,64.0,7.0,7.0,57.0,10.94,87.7,montpellier:lyon
2020-06,6,2020,International,francfort,paris,59.0,6.0,2.0,53.0,10.17,96.2,francfort:paris
2020-06,6,2020,International,paris,italie,61.0,3.0,24.0,58.0,4.92,58.6,paris:italie
2020-06,6,2020,International,paris,lausanne,68.0,7.0,5.0,61.0,10.29,91.8,paris:lausanne
2020-06,6,2020,International,paris,zurich,79.0,7.0,4.0,72.0,8.86,94.4,paris:zurich
2020-06,6,2020,National,angouleme,paris,186.0,8.0,12.0,178.0,4.3,93.3,angouleme:paris
2020-06,6,2020,National,paris,laval,213.0,6.0,8.0,207.0,2.82,96.1,paris:laval
2020-06,6,2020,National,le-mans,paris,355.0,12.0,58.0,343.0,3.38,83.1,le-mans:paris
2020-06,6,2020,National,poitiers,paris,287.0,16.0,19.0,271.0,5.57,93.0,poitiers:paris
2020-06,6,2020,National,paris,st-pierre-des-corps,343.0,20.0,21.0,323.0,5.83,93.5,paris:st-pierre-des-corps
2020-06,6,2020,National,tours,paris,98.0,9.0,2.0,89.0,9.18,97.8,tours:paris
2020-06,6,2020,National,rennes,lyon,62.0,3.0,5.0,59.0,4.84,91.5,rennes:lyon
2020-06,6,2020,National,paris,strasbourg,283.0,22.0,12.0,261.0,7.77,95.4,paris:strasbourg
2020-06,6,2020,National,strasbourg,nantes,24.0,2.0,1.0,22.0,8.33,95.5,strasbourg:nantes
2020-06,6,2020,National,nantes,strasbourg,26.0,2.0,30.89532777978993,24.0,7.69,-28.7,nantes:strasbourg
2020-06,6,2020,National,arras,paris,175.0,25.0,27.0,150.0,14.29,82.0,arras:paris
2020-06,6,2020,National,lille,lyon,220.0,16.0,32.0,204.0,7.27,84.3,lille:lyon
2020-06,6,2020,National,marseille-st-charles,tourcoing,23.0,1.0,1.0,22.0,4.35,95.5,marseille-st-charles:tourcoing
2020-06,6,2020,National,paris,besancon-franche-comte,115.0,4.0,11.0,111.0,3.48,90.1,paris:besancon-franche-comte
2020-06,6,2020,National,paris,dijon-ville,228.0,18.0,14.0,210.0,7.89,93.3,paris:dijon-ville
2020-06,6,2020,National,paris,grenoble,111.0,10.0,9.0,101.0,9.01,91.1,paris:grenoble
2020-06,6,2020,National,grenoble,paris,113.0,5.0,7.0,108.0,4.42,93.5,grenoble:paris
2020-06,6,2020,National,macon-loche,paris,153.0,10.0,41.0,143.0,6.54,71.3,macon-loche:paris
2020-06,6,2020,National,paris,perpignan,93.0,10.0,11.0,83.0,10.75,86.7,paris:perpignan
2020-06,6,2020,International,paris,francfort,60.0,7.0,14.0,53.0,11.67,73.6,paris:francfort
2020-06,6,2020,International,geneve,paris,100.0,9.0,7.0,91.0,9.0,92.3,geneve:paris
2020-06,6,2020,International,italie,paris,61.0,3.0,24.0,58.0,4.92,58.6,italie:paris
2020-06,6,2020,International,zurich,paris,75.0,7.0,5.0,68.0,9.33,92.6,zurich:paris
2020-06,6,2020,International,barcelona,paris,58.0,3.0,4.0,55.0,5.17,92.7,barcelona:paris
2020-06,6,2020,National,paris,bordeaux-st-jean,610.0,33.0,43.0,577.0,5.41,92.5,paris:bordeaux-st-jean
2020-06,6,2020,National,paris,la-rochelle-ville,172.0,6.0,7.0,166.0,3.49,95.8,paris:la-rochelle-ville
2020-06,6,2020,National,laval,paris,171.0,7.0,9.0,164.0,4.09,94.5,laval:paris
2020-06,6,2020,National,paris,poitiers,382.0,15.0,21.0,367.0,3.93,94.3,paris:poitiers
2020-06,6,2020,National,quimper,paris,154.0,8.0,8.0,146.0,5.19,94.5,quimper:paris
2020-06,6,2020,National,rennes,paris,487.0,28.0,28.0,459.0,5.75,93.9,rennes:paris
2020-06,6,2020,National,metz,paris,171.0,13.0,17.0,158.0,7.6,89.2,metz:paris
2020-06,6,2020,National,paris,arras,164.0,31.0,15.0,133.0,18.9,88.7,paris:arras
2020-06,6,2020,National,dunkerque,paris,95.0,7.0,10.0,88.0,7.37,88.6,dunkerque:paris
2020-06,6,2020,National,lyon,lille,191.0,14.0,30.0,177.0,7.33,83.1,lyon:lille
2020-06,6,2020,National,tourcoing,bordeaux-st-jean,7.0,1.0,1.0,6.0,14.29,83.3,tourcoing:bordeaux-st-jean
2020-06,6,2020,National,marne-la-vallee,lyon,249.0,19.0,40.0,230.0,7.63,82.6,marne-la-vallee:lyon
2020-06,6,2020,National,aix-en-provence,paris,290.0,14.0,21.0,276.0,4.83,92.4,aix-en-provence:paris
2020-06,6,2020,National,paris,bellegarde-(ain),86.0,10.0,6.0,76.0,11.63,92.1,paris:bellegarde-(ain)
2020-06,6,2020,National,dijon-ville,paris,199.0,14.0,8.0,185.0,7.04,95.7,dijon-ville:paris
2020-06,6,2020,National,paris,le-creusot-montceau-montchanin,185.0,2.0,19.0,183.0,1.08,89.6,paris:le-creusot-montceau-montchanin
2020-06,6,2020,National,paris,lyon,448.0,21.0,33.0,427.0,4.69,92.3,paris:lyon
2020-06,6,2020,National,lyon,paris,414.0,23.0,26.0,391.0,5.56,93.4,lyon:paris
2020-06,6,2020,National,montpellier,paris,171.0,9.0,21.0,162.0,5.26,87.0,montpellier:paris
2020-06,6,2020,National,mulhouse-ville,paris,160.0,10.0,7.0,150.0,6.25,95.3,mulhouse-ville:paris
2020-06,6,2020,National,nimes,paris,170.0,9.0,23.0,161.0,5.29,85.7,nimes:paris
2020-06,6,2020,National,saint-etienne-chateaucreux,paris,26.0,4.0,2.0,22.0,15.38,90.9,saint-etienne-chateaucreux:paris
2020-06,6,2020,National,toulon,paris,160.0,13.0,14.0,147.0,8.12,90.5,toulon:paris
2020-06,6,2020,National,valence-alixan,paris,232.0,16.0,35.0,216.0,6.9,83.8,valence-alixan:paris
2020-06,6,2020,National,lyon,montpellier,74.0,7.0,17.0,67.0,9.46,74.6,lyon:montpellier
2020-06,6,2020,International,paris,geneve,100.0,8.0,7.0,92.0,8.0,92.4,paris:geneve
2020-06,6,2020,International,lausanne,paris,52.0,8.0,3.0,44.0,15.38,93.2,lausanne:paris
2020-06,6,2020,National,paris,angouleme,228.0,8.0,18.0,220.0,3.51,91.8,paris:angouleme
2020-06,6,2020,National,brest,paris,191.0,8.0,11.0,183.0,4.19,94.0,brest:paris
2020-06,6,2020,National,paris,le-mans,400.0,14.0,23.0,386.0,3.5,94.0,paris:le-mans
2020-06,6,2020,National,paris,nantes,374.0,20.0,30.0,354.0,5.35,91.5,paris:nantes
2020-06,6,2020,National,paris,quimper,145.0,10.0,3.0,135.0,6.9,97.8,paris:quimper
2020-06,6,2020,National,paris,rennes,505.0,30.0,20.0,475.0,5.94,95.8,paris:rennes
2020-06,6,2020,National,st-malo,paris,52.0,3.0,2.0,49.0,5.77,95.9,st-malo:paris
2020-06,6,2020,National,toulouse,paris,161.0,3.0,8.0,158.0,1.86,94.9,toulouse:paris
2020-06,6,2020,National,paris,tours,105.0,8.0,5.0,97.0,7.62,94.8,paris:tours
2020-06,6,2020,National,vannes,paris,158.0,10.0,10.0,148.0,6.33,93.2,vannes:paris
2020-06,6,2020,National,paris,nancy,168.0,14.0,10.0,154.0,8.33,93.5,paris:nancy
2020-06,6,2020,National,reims,paris,144.0,12.0,10.0,132.0,8.33,92.4,reims:paris
2020-06,6,2020,National,paris,douai,50.0,8.0,10.0,42.0,16.0,76.2,paris:douai
2020-06,6,2020,National,douai,paris,51.0,10.0,7.0,41.0,19.61,82.9,douai:paris
2020-06,6,2020,National,paris,dunkerque,79.0,8.0,2.0,71.0,10.13,97.2,paris:dunkerque
2020-06,6,2020,National,paris,lille,392.0,29.0,38.0,363.0,7.4,89.5,paris:lille
2020-06,6,2020,National,marseille-st-charles,lille,161.0,8.0,21.0,153.0,4.97,86.3,marseille-st-charles:lille
2020-06,6,2020,National,marseille-st-charles,marne-la-vallee,205.0,10.0,24.0,195.0,4.88,87.7,marseille-st-charles:marne-la-vallee
2020-06,6,2020,National,besancon-franche-comte,paris,119.0,4.0,4.0,115.0,3.36,96.5,besancon-franche-comte:paris
2020-06,6,2020,National,chambery-challes-les-eaux,paris,126.0,6.0,33.0,120.0,4.76,72.5,chambery-challes-les-eaux:paris
2020-06,6,2020,National,marseille-st-charles,paris,371.0,17.0,27.0,354.0,4.58,92.4,marseille-st-charles:paris
2020-06,6,2020,National,nice-ville,paris,153.0,10.0,14.0,143.0,6.54,90.2,nice-ville:paris
2020-06,6,2020,National,perpignan,paris,79.0,11.0,11.0,68.0,13.92,83.8,perpignan:paris
2020-06,6,2020,National,marseille-st-charles,lyon,256.0,18.0,25.0,238.0,7.03,89.5,marseille-st-charles:lyon
2020-06,6,2020,International,paris,barcelona,50.0,3.0,2.0,47.0,6.0,95.7,paris:barcelona
2020-06,6,2020,National,angers-saint-laud,paris,377.0,15.0,39.0,362.0,3.98,89.2,angers-saint-laud:paris
2020-06,6,2020,National,paris,brest,163.0,9.0,11.0,154.0,5.52,92.9,paris:brest
2020-06,6,2020,National,la-rochelle-ville,paris,174.0,7.0,12.0,167.0,4.02,92.8,la-rochelle-ville:paris
2020-06,6,2020,National,paris,st-malo,74.0,4.0,3.0,70.0,5.41,95.7,paris:st-malo
2020-06,6,2020,National,st-pierre-des-corps,paris,327.0,17.0,20.0,310.0,5.2,93.5,st-pierre-des-corps:paris
2020-06,6,2020,National,paris,toulouse,150.0,6.0,12.0,144.0,4.0,91.7,paris:toulouse
2020-06,6,2020,National,nancy,paris,165.0,16.0,11.0,149.0,9.7,92.6,nancy:paris
2020-06,6,2020,National,strasbourg,paris,265.0,19.0,18.0,246.0,7.17,92.7,strasbourg:paris
2020-06,6,2020,National,lille,paris,402.0,23.0,58.0,379.0,5.72,84.7,lille:paris
2020-06,6,2020,National,lille,marseille-st-charles,169.0,10.0,21.0,159.0,5.92,86.8,lille:marseille-st-charles
2020-06,6,2020,National,bordeaux-st-jean,tourcoing,8.0,1.0,30.89532777978993,7.0,12.5,-341.4,bordeaux-st-jean:tourcoing
2020-06,6,2020,National,lyon,marne-la-vallee,218.0,17.0,35.0,201.0,7.8,82.6,lyon:marne-la-vallee
2020-06,6,2020,National,marne-la-vallee,marseille-st-charles,191.0,11.0,26.0,180.0,5.76,85.6,marne-la-vallee:marseille-st-charles
2020-06,6,2020,National,paris,aix-en-provence,286.0,10.0,24.0,276.0,3.5,91.3,paris:aix-en-provence
2020-06,6,2020,National,paris,annecy,80.0,6.0,7.0,74.0,7.5,90.5,paris:annecy
2020-06,6,2020,National,annecy,paris,79.0,5.0,12.0,74.0,6.33,83.8,annecy:paris
2020-06,6,2020,National,paris,avignon,276.0,12.0,26.0,264.0,4.35,90.2,paris:avignon
2020-06,6,2020,National,bellegarde-(ain),paris,99.0,10.0,6.0,89.0,10.1,93.3,bellegarde-(ain):paris
2020-06,6,2020,National,paris,marseille-st-charles,395.0,17.0,33.0,378.0,4.3,91.3,paris:marseille-st-charles
2020-06,6,2020,National,paris,nimes,152.0,7.0,11.0,145.0,4.61,92.4,paris:nimes
2020-07,7,2020,National,paris,angers-saint-laud,423.0,2.0,58.0,421.0,0.47,86.2,paris:angers-saint-laud
2020-07,7,2020,National,bordeaux-st-jean,paris,738.0,7.0,96.0,731.0,0.95,86.9,bordeaux-st-jean:paris
2020-07,7,2020,National,paris,brest,203.0,1.0,17.0,202.0,0.49,91.6,paris:brest
2020-07,7,2020,National,paris,laval,248.0,2.0,23.0,246.0,0.81,90.7,paris:laval
2020-07,7,2020,National,laval,paris,212.0,0.0,28.0,212.0,0.0,86.8,laval:paris
2020-07,7,2020,National,nantes,paris,535.0,6.0,68.0,529.0,1.12,87.1,nantes:paris
2020-07,7,2020,National,paris,st-pierre-des-corps,419.0,1.0,43.0,418.0,0.24,89.7,paris:st-pierre-des-corps
2020-07,7,2020,National,tours,paris,157.0,6.0,17.0,151.0,3.82,88.7,tours:paris
2020-07,7,2020,National,strasbourg,paris,374.0,13.0,23.0,361.0,3.48,93.6,strasbourg:paris
2020-07,7,2020,National,nantes,strasbourg,49.0,1.0,6.0,48.0,2.04,87.5,nantes:strasbourg
2020-07,7,2020,National,arras,paris,247.0,10.0,54.0,237.0,4.05,77.2,arras:paris
2020-07,7,2020,National,paris,douai,124.0,2.0,18.0,122.0,1.61,85.2,paris:douai
2020-07,7,2020,National,paris,dunkerque,144.0,1.0,17.0,143.0,0.69,88.1,paris:dunkerque
2020-07,7,2020,National,lyon,lille,232.0,7.0,53.0,225.0,3.02,76.4,lyon:lille
2020-07,7,2020,National,bellegarde-(ain),paris,205.0,7.0,19.0,198.0,3.41,90.4,bellegarde-(ain):paris
2020-07,7,2020,National,chambery-challes-les-eaux,paris,112.0,2.0,27.0,110.0,1.79,75.5,chambery-challes-les-eaux:paris
2020-07,7,2020,National,paris,dijon-ville,287.0,11.0,13.0,276.0,3.83,95.3,paris:dijon-ville
2020-07,7,2020,National,paris,montpellier,218.0,5.0,22.0,213.0,2.29,89.7,paris:montpellier
2020-07,7,2020,National,paris,mulhouse-ville,251.0,10.0,20.0,241.0,3.98,91.7,paris:mulhouse-ville
2020-07,7,2020,National,paris,nice-ville,286.0,7.0,38.0,279.0,2.45,86.4,paris:nice-ville
2020-07,7,2020,National,lyon,marseille-st-charles,394.0,9.0,61.0,385.0,2.28,84.2,lyon:marseille-st-charles
2020-07,7,2020,National,montpellier,lyon,162.0,7.0,20.0,155.0,4.32,87.1,montpellier:lyon
2020-07,7,2020,International,stuttgart,paris,56.0,2.0,4.0,54.0,3.57,92.6,stuttgart:paris
2020-07,7,2020,International,barcelona,paris,36.0,2.0,5.0,34.0,5.56,85.3,barcelona:paris
2020-07,7,2020,International,marseille-st-charles,madrid,6.0,1.0,2.0,5.0,16.67,60.0,marseille-st-charles:madrid
2020-07,7,2020,International,paris,barcelona,36.0,2.0,5.0,34.0,5.56,85.3,paris:barcelona
2020-07,7,2020,National,paris,nantes,445.0,5.0,50.0,440.0,1.12,88.6,paris:nantes
2020-07,7,2020,National,paris,poitiers,489.0,1.0,50.0,488.0,0.2,89.8,paris:poitiers
2020-07,7,2020,National,quimper,paris,246.0,1.0,18.0,245.0,0.41,92.7,quimper:paris
2020-07,7,2020,National,paris,st-malo,118.0,0.0,10.0,118.0,0.0,91.5,paris:st-malo
2020-07,7,2020,National,vannes,paris,267.0,2.0,31.0,265.0,0.75,88.3,vannes:paris
2020-07,7,2020,National,paris,metz,240.0,8.0,17.0,232.0,3.33,92.7,paris:metz
2020-07,7,2020,National,paris,nancy,212.0,5.0,15.0,207.0,2.36,92.8,paris:nancy
2020-07,7,2020,National,paris,strasbourg,372.0,12.0,21.0,360.0,3.23,94.2,paris:strasbourg
2020-07,7,2020,National,marne-la-vallee,lyon,300.0,6.0,32.0,294.0,2.0,89.1,marne-la-vallee:lyon
2020-07,7,2020,National,grenoble,paris,118.0,4.0,6.0,114.0,3.39,94.7,grenoble:paris
2020-07,7,2020,National,le-creusot-montceau-montchanin,paris,210.0,4.0,37.0,206.0,1.9,82.0,le-creusot-montceau-montchanin:paris
2020-07,7,2020,National,nimes,paris,231.0,5.0,45.0,226.0,2.16,80.1,nimes:paris
2020-07,7,2020,National,perpignan,paris,215.0,5.0,35.0,210.0,2.33,83.3,perpignan:paris
2020-07,7,2020,International,paris,lausanne,134.0,5.0,15.0,129.0,3.73,88.4,paris:lausanne
2020-07,7,2020,International,lausanne,paris,137.0,6.0,7.0,131.0,4.38,94.7,lausanne:paris
2020-07,7,2020,International,paris,zurich,128.0,6.0,18.0,122.0,4.69,85.2,paris:zurich
2020-07,7,2020,National,paris,bordeaux-st-jean,708.0,9.0,72.0,699.0,1.27,89.7,paris:bordeaux-st-jean
2020-07,7,2020,National,brest,paris,244.0,2.0,15.0,242.0,0.82,93.8,brest:paris
2020-07,7,2020,National,paris,la-rochelle-ville,241.0,0.0,18.0,241.0,0.0,92.5,paris:la-rochelle-ville
2020-07,7,2020,National,paris,le-mans,428.0,3.0,78.0,425.0,0.7,81.6,paris:le-mans
2020-07,7,2020,National,le-mans,paris,392.0,2.0,86.0,390.0,0.51,77.9,le-mans:paris
2020-07,7,2020,National,paris,rennes,614.0,5.0,58.0,609.0,0.81,90.5,paris:rennes
2020-07,7,2020,National,rennes,paris,564.0,4.0,68.0,560.0,0.71,87.9,rennes:paris
2020-07,7,2020,National,paris,toulouse,182.0,1.0,24.0,181.0,0.55,86.7,paris:toulouse
2020-07,7,2020,National,lyon,rennes,90.0,2.0,24.0,88.0,2.22,72.7,lyon:rennes
2020-07,7,2020,National,metz,paris,243.0,8.0,34.0,235.0,3.29,85.5,metz:paris
2020-07,7,2020,National,nancy,paris,236.0,5.0,17.0,231.0,2.12,92.6,nancy:paris
2020-07,7,2020,National,strasbourg,nantes,48.0,2.0,3.0,46.0,4.17,93.5,strasbourg:nantes
2020-07,7,2020,National,paris,arras,282.0,10.0,24.0,272.0,3.55,91.2,paris:arras
2020-07,7,2020,National,douai,paris,127.0,5.0,28.0,122.0,3.94,77.0,douai:paris
2020-07,7,2020,National,lille,paris,473.0,12.0,66.0,461.0,2.54,85.7,lille:paris
2020-07,7,2020,National,marseille-st-charles,lille,192.0,4.0,36.0,188.0,2.08,80.9,marseille-st-charles:lille
2020-07,7,2020,National,marseille-st-charles,marne-la-vallee,252.0,5.0,41.0,247.0,1.98,83.4,marseille-st-charles:marne-la-vallee
2020-07,7,2020,National,paris,besancon-franche-comte,145.0,3.0,6.0,142.0,2.07,95.8,paris:besancon-franche-comte
2020-07,7,2020,National,lyon,paris,579.0,14.0,50.0,565.0,2.42,91.2,lyon:paris
2020-07,7,2020,National,macon-loche,paris,190.0,5.0,35.0,185.0,2.63,81.1,macon-loche:paris
2020-07,7,2020,National,montpellier,paris,232.0,5.0,42.0,227.0,2.16,81.5,montpellier:paris
2020-07,7,2020,National,mulhouse-ville,paris,233.0,9.0,17.0,224.0,3.86,92.4,mulhouse-ville:paris
2020-07,7,2020,National,nice-ville,paris,274.0,5.0,38.0,269.0,1.82,85.9,nice-ville:paris
2020-07,7,2020,National,toulon,paris,328.0,7.0,41.0,321.0,2.13,87.2,toulon:paris
2020-07,7,2020,National,paris,valence-alixan,338.0,7.0,28.0,331.0,2.07,91.5,paris:valence-alixan
2020-07,7,2020,National,valence-alixan,paris,356.0,8.0,74.0,348.0,2.25,78.7,valence-alixan:paris
2020-07,7,2020,National,marseille-st-charles,lyon,387.0,11.0,65.0,376.0,2.84,82.7,marseille-st-charles:lyon
2020-07,7,2020,International,francfort,paris,117.0,6.0,9.0,111.0,5.13,91.9,francfort:paris
2020-07,7,2020,International,paris,stuttgart,54.0,2.0,3.0,52.0,3.7,94.2,paris:stuttgart
2020-07,7,2020,International,zurich,paris,127.0,7.0,7.0,120.0,5.51,94.2,zurich:paris
2020-07,7,2020,International,madrid,marseille-st-charles,5.0,1.0,1.0,4.0,20.0,75.0,madrid:marseille-st-charles
2020-07,7,2020,National,angers-saint-laud,paris,459.0,4.0,67.0,455.0,0.87,85.3,angers-saint-laud:paris
2020-07,7,2020,National,paris,angouleme,294.0,1.0,34.0,293.0,0.34,88.4,paris:angouleme
2020-07,7,2020,National,angouleme,paris,239.0,0.0,26.0,239.0,0.0,89.1,angouleme:paris
2020-07,7,2020,National,poitiers,paris,378.0,1.0,61.0,377.0,0.26,83.8,poitiers:paris
2020-07,7,2020,National,paris,tours,150.0,1.0,20.0,149.0,0.67,86.6,paris:tours
2020-07,7,2020,National,reims,paris,192.0,6.0,15.0,186.0,3.12,91.9,reims:paris
2020-07,7,2020,National,tourcoing,bordeaux-st-jean,30.0,2.0,5.0,28.0,6.67,82.1,tourcoing:bordeaux-st-jean
2020-07,7,2020,National,marne-la-vallee,marseille-st-charles,245.0,2.0,20.0,243.0,0.82,91.8,marne-la-vallee:marseille-st-charles
2020-07,7,2020,National,besancon-franche-comte,paris,132.0,2.0,5.0,130.0,1.52,96.2,besancon-franche-comte:paris
2020-07,7,2020,National,paris,lyon,583.0,16.0,25.0,567.0,2.74,95.6,paris:lyon
2020-07,7,2020,National,paris,macon-loche,159.0,4.0,5.0,155.0,2.52,96.8,paris:macon-loche
2020-07,7,2020,National,marseille-st-charles,paris,459.0,8.0,38.0,451.0,1.74,91.6,marseille-st-charles:paris
2020-07,7,2020,National,paris,nimes,221.0,5.0,26.0,216.0,2.26,88.0,paris:nimes
2020-07,7,2020,National,paris,saint-etienne-chateaucreux,111.0,4.0,9.0,107.0,3.6,91.6,paris:saint-etienne-chateaucreux
2020-07,7,2020,National,saint-etienne-chateaucreux,paris,109.0,3.0,10.0,106.0,2.75,90.6,saint-etienne-chateaucreux:paris
2020-07,7,2020,National,lyon,montpellier,183.0,7.0,34.0,176.0,3.83,80.7,lyon:montpellier
2020-07,7,2020,International,paris,francfort,124.0,4.0,11.0,120.0,3.23,90.8,paris:francfort
2020-07,7,2020,International,paris,geneve,187.0,7.0,22.0,180.0,3.74,87.8,paris:geneve
